,cancelation
28216,False
25893,False
113483,False
93098,False
66961,True
61330,True
95088,False
42140,False
119226,False
39662,False
5712,True
73813,True
54157,True
94659,False
51116,True
681,True
74408,True
62258,True
101858,False
60337,True
75600,False
18775,False
55580,True
67785,True
70231,True
42967,False
83983,False
100536,False
48182,True
81129,True
93359,False
112552,False
43206,False
102778,False
117416,False
26291,False
50602,False
46028,True
32665,False
82143,True
16229,False
93319,False
840,False
19789,False
92983,False
12055,True
19456,False
82880,True
9504,True
2666,True
107491,False
70572,True
68216,True
85360,False
53423,True
17745,False
29359,False
38474,False
75977,True
81011,True
25702,False
24219,False
78323,False
58939,True
6416,False
6782,False
83566,False
109547,False
30834,False
81482,False
39470,False
107566,False
117620,False
88675,False
98887,False
9421,True
15023,False
41322,True
62692,True
34581,False
21705,False
92314,False
29989,False
31639,False
28332,False
104905,False
32548,False
19610,False
71478,True
81471,False
10029,True
60146,True
107829,False
35338,False
116594,False
86093,False
21755,False
90537,False
59749,True
86478,False
17837,False
66087,True
97381,False
24162,False
114011,False
37731,False
86286,False
106647,False
12234,True
141,False
60991,True
106618,False
6283,True
59392,True
39941,False
49877,False
51028,True
62739,True
49361,True
27442,False
78931,False
10453,True
76656,False
53082,True
89726,False
4178,True
55481,True
5613,True
73340,True
103224,False
101209,False
58971,True
105704,False
83553,False
76379,False
3684,False
13241,True
41883,False
32147,False
16310,False
103981,False
30081,False
74732,True
109012,False
56949,True
15149,True
100183,False
74810,True
105978,False
101114,False
82122,True
68781,True
49956,True
108927,False
4398,True
16813,False
77364,True
61049,True
74015,True
109059,False
103359,False
14767,True
4046,True
24944,False
117872,False
65668,True
11791,True
5953,True
88052,False
96852,False
99871,False
97388,False
61217,True
106984,False
96757,False
49072,True
10341,True
88762,False
32523,False
3311,True
43604,False
77345,True
75250,True
84881,False
23439,False
86473,False
97102,False
74933,True
14954,False
64251,True
116968,False
40094,True
18175,True
70575,True
1566,False
112494,False
8796,False
7819,True
16346,False
57853,True
24283,False
14732,True
34535,False
66394,True
106312,False
19708,False
44652,False
64774,True
91403,False
13196,True
104259,False
47691,True
106518,False
62309,True
68803,True
64483,True
96987,False
21107,False
35846,False
17582,False
94951,False
57819,True
43039,False
60758,True
32775,False
51857,False
90709,False
76915,True
56068,True
40032,False
29119,False
94632,False
51080,True
74193,True
112995,False
95060,False
5692,False
68619,True
51073,True
69297,True
9229,True
9430,True
71567,True
66790,True
62092,True
18347,True
64999,True
72359,True
46199,True
98031,False
83716,False
17994,False
44024,False
91216,False
106104,False
38706,False
56012,True
59352,True
76054,True
58836,True
17253,True
14919,False
88192,False
103339,False
84595,False
42313,False
48791,True
59147,False
44811,True
35164,False
35760,False
113500,False
37029,False
9124,True
17783,False
76944,True
116967,False
105245,False
93305,False
24968,False
116991,False
105023,False
13984,False
19157,False
8282,False
61701,True
83293,False
115505,False
44716,False
109771,False
88615,False
79451,True
65979,True
34936,False
86263,False
64946,True
63853,True
116442,False
108422,False
106386,False
11750,True
54555,True
3992,False
57866,True
100315,False
92773,False
70556,True
51338,True
108247,False
85137,False
40546,True
79698,False
85411,False
45588,False
10391,True
36971,False
72889,True
105141,False
108081,False
4100,True
38813,False
920,True
50370,True
75154,True
48659,True
66615,True
20193,False
30775,False
79227,True
5587,False
109607,False
69064,True
61839,True
1600,True
110382,False
23605,False
49061,True
18996,False
8564,True
78573,False
105082,False
30745,False
12265,True
77914,False
51340,False
88374,False
28904,False
8684,True
58334,True
47201,False
87301,False
71030,True
9453,True
8477,True
8404,True
62612,True
78663,False
92811,False
73046,True
42197,False
106506,False
46206,False
19200,True
81340,False
37573,False
33839,False
50459,True
40786,False
58439,True
27159,False
72379,True
106304,False
33547,False
103823,False
20555,False
113422,False
34585,False
7490,True
75330,True
21248,False
11603,True
83968,False
40901,False
10110,True
29363,False
82985,False
88009,False
51502,True
113047,False
111273,False
78698,False
28797,False
83509,False
105299,False
67121,True
86761,False
31774,False
93784,False
8113,True
50027,True
101609,False
70595,True
109124,False
83817,False
24727,False
22651,False
19159,False
82168,True
55049,True
23772,False
88830,False
108751,False
4022,True
97971,False
113276,False
5566,False
11397,True
54286,True
18375,False
11425,True
48148,False
10504,True
6031,False
9744,True
62094,True
94155,False
69568,True
71079,True
111993,False
54641,True
71160,True
48647,True
84762,False
45725,False
86892,False
24169,False
60948,True
58634,True
35716,False
96323,False
11121,True
65356,True
22237,False
22369,False
109060,False
31886,False
77467,False
109567,False
63220,True
59626,True
19042,True
48909,False
17025,False
118361,False
36944,False
21637,False
20151,False
82767,True
111632,False
93327,False
74451,True
25504,False
87066,False
118694,False
8869,True
60223,True
97733,False
49659,True
82166,True
64392,True
87934,False
6519,True
85798,False
28453,False
94140,False
46688,True
13985,False
45358,False
84109,False
63484,True
23133,False
119250,False
15621,True
115316,False
68916,True
61784,True
74470,True
60064,True
53747,True
99514,False
57102,True
53367,True
79400,False
86900,False
49378,True
56579,True
98701,False
81610,True
86454,False
7148,True
67167,True
65553,True
39282,False
2590,False
24669,False
26093,False
40908,False
9069,True
30539,False
21916,False
79644,False
41202,True
54094,True
101490,False
81928,True
68358,True
103819,False
110915,False
77540,True
26444,False
53843,True
56122,True
89968,False
42559,False
104477,False
64840,True
41160,True
33128,False
56792,True
20114,False
36075,False
10930,True
40724,False
113633,False
97930,False
59743,True
71819,True
80506,True
51881,False
37956,False
62934,True
43490,False
30133,False
69875,True
110586,False
38294,False
85545,False
111830,False
101978,False
62754,True
114197,False
15097,True
118147,False
40607,True
62260,True
72160,True
86181,False
109209,False
68056,True
92370,False
61229,True
93696,False
100638,False
27746,False
114645,False
87958,False
115612,False
99667,False
66680,True
42920,True
72701,True
79228,True
65890,True
24932,False
104255,False
111686,False
91279,False
335,False
104655,False
62565,True
32301,False
81015,True
38621,False
112608,False
20315,False
105103,False
116141,False
61562,True
20536,False
7288,True
65911,True
38309,False
45175,False
62590,True
58928,True
119359,False
57673,True
112290,False
103282,False
92707,False
94741,False
58297,True
57589,True
41786,False
20452,False
70493,True
114664,False
14550,False
58067,True
63771,True
2796,False
30759,False
90492,False
35278,False
69686,True
91631,False
45844,True
96301,False
37856,False
105745,False
65555,True
63951,True
19361,False
97845,False
103145,False
62929,True
81168,False
98328,False
92557,False
6353,True
54557,True
67732,True
87932,False
9393,True
31915,False
24623,False
111269,False
51796,True
114660,False
103157,False
119276,False
43348,False
5304,True
80168,True
104694,False
11953,True
89718,False
37462,False
94107,False
106270,False
99996,False
47780,True
3383,True
871,True
95511,False
19785,False
103291,False
112320,False
59225,True
12646,True
73651,True
59312,True
91316,False
108333,False
72437,True
28521,False
38712,False
67768,True
102129,False
15510,False
91378,False
55714,True
102275,False
30281,False
78768,False
92592,False
84647,False
91106,False
17634,False
16124,False
27101,False
62211,True
43613,False
100989,False
60756,True
37432,False
12662,True
92633,False
45038,True
118466,False
117063,False
28134,False
24470,False
27846,False
77978,True
39818,False
73862,True
10359,True
114734,False
100209,False
29149,False
330,False
88823,False
89977,False
80177,False
23951,False
53827,True
36674,False
28382,False
108406,False
33070,False
60144,True
87922,False
65702,True
21269,False
78227,False
82681,False
24253,False
6783,True
63694,True
74385,True
58154,True
78344,False
38505,False
62912,True
11718,True
5210,False
18580,False
52152,True
70087,True
49591,True
37703,False
32975,False
2703,False
93168,False
11045,True
71637,True
60092,True
1811,False
119232,False
38104,False
26872,False
43476,True
103451,False
14895,True
15312,True
109336,False
83792,False
19724,False
92428,False
107373,False
70165,True
89156,False
104140,False
31131,False
118712,False
92017,False
29924,False
85468,False
3067,True
114516,False
49822,True
45404,False
96705,False
103519,False
27877,False
116912,False
89063,False
83620,False
6081,False
10838,True
47177,False
109095,False
51486,True
8295,True
109306,False
47401,True
115588,False
101180,False
47720,True
75336,True
25283,False
60691,True
107423,False
13814,False
38871,False
33190,False
4241,False
57560,True
13298,True
87519,False
49200,True
72917,True
89928,False
17697,False
66962,True
58230,True
115706,False
112930,False
65208,True
91021,False
28620,False
37862,False
1990,False
12057,True
69346,True
64666,True
111619,False
63449,True
1949,True
54846,False
37710,False
106038,False
105839,False
59890,True
3053,True
8128,True
29208,False
28348,False
89970,False
2572,False
62531,True
13809,False
47451,True
47328,True
72924,True
67681,True
88602,False
9279,True
67433,True
92672,False
46243,True
68920,True
72720,True
19634,False
109245,False
113055,False
51865,False
44717,False
107316,False
23855,False
36222,False
61374,True
66390,True
114257,False
52575,True
30261,False
25674,False
64656,True
6913,False
94702,False
21127,False
72061,True
41627,False
93884,False
113526,False
94453,False
6044,False
88732,False
30280,False
17533,False
44573,True
98939,False
46850,False
56638,True
99437,False
38008,False
24159,False
9298,True
33092,False
60900,True
104165,False
33954,False
96632,False
117192,False
1027,True
41475,False
45470,True
38422,False
114211,False
36238,False
19514,False
92870,False
119036,False
36563,False
89524,False
110235,False
32140,False
33293,False
34012,False
26162,False
73773,True
107282,False
106250,False
96572,False
65947,True
108897,False
8375,True
53392,True
28960,False
29069,False
10915,True
107544,False
62316,True
65177,True
22946,False
22174,False
94285,False
69398,True
53602,True
15507,False
19807,False
35965,False
84741,False
112579,False
107337,False
73760,True
58393,True
50055,True
61884,True
115034,False
63425,True
55661,True
112693,False
115717,False
70410,True
97433,False
113412,False
31573,False
10970,True
116773,False
22903,False
70588,True
9911,True
108375,False
79623,False
60961,True
19020,False
20494,False
82350,True
35376,False
95943,False
42421,False
16048,True
21185,False
86673,False
64733,True
29448,False
109491,False
97521,False
111614,False
88904,False
93773,False
4323,True
100931,False
89384,False
91400,False
48804,True
53767,True
81872,True
33149,False
37351,False
5850,True
110222,False
103368,False
25624,False
91577,False
119350,False
36566,False
74008,True
54727,True
112973,False
67850,True
63390,True
59709,True
66254,True
66973,True
118713,False
18671,False
81980,True
26200,False
98379,False
82982,False
27895,False
98075,False
116360,False
36906,False
103441,False
99943,False
52861,True
74874,True
65715,True
48890,True
88065,False
13396,True
91853,False
54268,True
97509,False
24251,False
94747,False
109345,False
41621,False
115504,False
7301,True
87124,False
15044,True
45960,True
108756,False
89904,False
56103,True
92027,False
26537,False
1426,True
91989,False
50033,True
88167,False
53003,True
65448,True
24760,False
21284,False
100840,False
18170,False
15418,False
117029,False
102756,False
67564,True
97651,False
69337,True
38902,False
36613,False
19683,False
12519,True
17613,False
8730,True
10265,True
117681,False
107258,False
20349,False
20127,False
31933,False
63271,True
6695,True
5774,True
